stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_1m,1.0,630.0,469.0,785.4049910714854,1.0,1.0,0.0,1.0,0.24824355971896955,0.24824355971896955,1.0,0.4119047619047619,0.4119047619047619,77.98288019752003,89.02739833823875,168.58723362304374,181.1766730079948,208.17407634880422,0.0,39.54901360140031,0.09104865990111892,1260,9
final_refine_1m,1.0,630.0,470.0,786.0025445251434,1.0,1.0,0.0,1.0,0.24855581576893052,0.24855581576893052,1.0,0.41349206349206347,0.41349206349206347,77.9102018729385,88.92782459182199,168.30925058178374,180.85842789062932,207.76639700632074,0.0,39.49982575913574,0.09104865990111892,1260,9
final_refine_1m,1.0,630.0,471.0,786.6009153312752,1.0,1.0,0.0,1.0,0.248711943793911,0.248711943793911,1.0,0.4142857142857143,0.4142857142857143,77.83802336192096,88.82885537039986,168.03274360294873,180.54189828991417,207.36098316048825,0.0,39.450744188257104,0.09162112932604737,1260,9
final_refine_1m,1.0,630.0,472.0,787.2001016260097,1.0,1.0,0.0,1.0,0.24886807181889148,0.24886807181889148,1.0,0.4150793650793651,0.4150793650793651,77.7663409984144,88.730486507352,167.75770235012004,180.22707185789352,206.95781767376977,0.0,39.401768568318865,0.09162112932604737,1260,9
final_refine_1m,1.0,630.0,473.0,787.8001015486099,1.0,1.0,0.0,1.0,0.24902419984387197,0.24902419984387197,1.0,0.4158730158730159,0.4158730158730159,77.69515115133075,88.63271387401421,167.4841165820853,179.91393636363165,206.55688357953923,0.0,39.352898580197596,0.09162112932604737,1260,9
final_refine_1m,1.0,630.0,474.0,788.4009132414802,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.62445022414154,88.53553337924917,167.211976151746,179.60247969184218,206.15816407997,0.0,39.30413390608435,0.09162112932604737,1260,9
final_refine_1m,1.0,630.0,475.0,789.002534850174,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.55423465447303,88.43894096902184,166.94127100502487,179.29268984151665,205.7616425439442,0.0,39.25547556703745,0.09162112932604737,1260,9
final_refine_1m,1.0,630.0,476.0,789.6049645234001,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.48450091371683,88.3429326259813,166.67199117982025,178.98455492459206,205.36730250498115,0.0,39.20692218760004,0.09162112932604737,1260,9
final_refine_1m,1.0,630.0,477.0,790.2082004130303,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.41524550663621,88.24750436904783,166.40412680494697,178.678063164607,204.97512765920888,0.0,39.15847316987516,0.0921935987509758,1260,9
final_refine_1m,1.0,630.0,478.0,790.8122406741059,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.34646497097866,88.15265225300598,166.13766809910663,178.3733143824958,204.58510186337242,0.0,39.11012820127663,0.0921935987509758,1260,9
final_refine_1m,1.0,630.0,479.0,791.417083464844,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.27815587710316,88.05837236810261,165.8726053698755,178.103386873908,204.19720913286224,0.0,39.061886970494555,0.0921935987509758,1260,9
final_refine_1m,1.0,630.0,480.0,792.0227269466451,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.21031482760023,87.96466083965082,165.60892901267908,177.8347764698485,203.81143363976017,0.0,39.01374916748789,0.0921935987509758,1260,9
