stage,d1,d2,beta_deg,sensor_x,sensor_y,worst_diameter,mean_diameter,worst_epsilon,bounded_all,diameter_pass_all,circle_pass_all,clear_ready_all,epsilon_count
coarse,800.0,800.0,90.15,802.0943927099344,-799.9972584447878,40.15600381904418,39.67568404232717,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.2,802.792521132179,-799.9951261262323,40.13790790896144,39.678064378097325,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.25,803.4906474277972,-799.9923845765876,40.119835972042644,39.68132196696354,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.3,804.1887710651355,-799.9890337979414,40.10178796906386,39.685458653492205,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.35,804.8868915125425,-799.9850737928457,40.083763860891324,39.690473339509325,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.4,805.5850082383694,-799.9805045643158,40.06576360848206,39.69636786815493,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.45,806.2831207109691,-799.9753261158318,40.047787172883034,39.703141145040696,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.5,806.9812283986992,-799.969538451337,40.029834515231016,39.71079501040612,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.55,807.6793307699202,-799.9631415752392,40.01190559675257,39.71932837511657,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.6,808.3774272929966,-799.9561354924097,39.994000378763694,39.72874307503309,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.65,809.0755174362979,-799.948520208184,39.976118822669044,39.73903802774653,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.7,809.7736006681978,-799.9402957283615,39.95826088996288,39.750215063257784,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.75,810.4716764570755,-799.9314620592056,39.940426542227605,39.76227310735873,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.8,811.1697442713162,-799.9220192074434,39.92261574113438,39.77521398270479,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.85,811.8678035793107,-799.911967180266,39.90482844844196,39.78903662476814,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.9,812.5658538494566,-799.9013059853285,39.887064625997475,39.803742847369456,-1.0,True,True,False,False,101
coarse,800.0,800.0,90.95,813.263894550158,-799.8900356307499,39.86932423573532,39.819331597144405,-1.0,True,True,False,False,101
coarse,800.0,800.0,91.0,813.9619251498268,-799.878156125113,39.851607239678046,39.83580467758603,1.0,True,True,False,False,101
coarse,800.0,800.0,91.05,814.6599451168821,-799.8656674774646,39.869921302068185,39.85316104798026,1.0,True,True,False,False,101
coarse,800.0,800.0,91.1,815.3579539197516,-799.8525696973154,39.88825928136218,39.87088370626009,1.0,True,True,False,False,101
coarse,800.0,800.0,91.15,816.0559510268713,-799.8388627946398,39.90662121751497,39.88862973783997,1.0,True,True,False,False,101
coarse,800.0,800.0,91.2,816.7539359066856,-799.8245467798764,39.925007150571815,39.90639918070563,1.0,True,True,False,False,101
coarse,800.0,800.0,91.25,817.4519080276489,-799.8096216639273,39.94341712066994,39.9241920729298,1.0,True,True,False,False,101
coarse,800.0,800.0,91.3,818.149866858225,-799.7940874581586,39.96185116803807,39.94200845267259,1.0,True,True,False,False,101
coarse,800.0,800.0,91.35,818.8478118668879,-799.7779441744004,39.9803093329968,39.95984835818153,1.0,True,True,False,False,101
coarse,800.0,800.0,91.4,819.5457425221225,-799.7611918249465,39.998791655958534,39.97771182779199,1.0,True,True,False,False,101
coarse,800.0,800.0,91.45,820.2436582924237,-799.7438304225545,40.01729817742893,39.995598899927316,1.0,True,False,False,False,101
coarse,800.0,800.0,91.5,820.9415586462984,-799.7258599804458,40.03582893800571,40.01350961309912,1.0,True,False,False,False,101
coarse,800.0,800.0,91.55,821.6394430522655,-799.7072805123058,40.05438397837947,40.03144400590755,1.0,True,False,False,False,101
coarse,800.0,800.0,91.6,822.337310978855,-799.6880920322835,40.07296333933468,40.04940211704153,1.0,True,False,False,False,101
coarse,800.0,800.0,91.65,823.0351618946108,-799.6682945549917,40.09156706174851,40.06738398527891,1.0,True,False,False,False,101
coarse,800.0,800.0,91.7,823.7329952680886,-799.6478880955073,40.11019518659273,40.085389649486906,1.0,True,False,False,False,101
coarse,800.0,800.0,91.75,824.4308105678582,-799.6268726693703,40.12884775493204,40.103419148622166,1.0,True,False,False,False,101
coarse,800.0,800.0,91.8,825.1286072625027,-799.6052482925853,40.14752480792719,40.121472521731185,1.0,True,False,False,False,101
coarse,800.0,800.0,91.85,825.8263848206195,-799.5830149816198,40.16622638683146,40.13954980795038,1.0,True,False,False,False,101
coarse,800.0,800.0,91.9,826.5241427108211,-799.5601727534057,40.18495253299409,40.15765104650656,1.0,True,False,False,False,101
coarse,800.0,800.0,91.95,827.221880401734,-799.5367216253383,40.20370328785985,40.17577627671691,1.0,True,False,False,False,101
coarse,800.0,800.0,92.0,827.9195973620008,-799.5126616152766,40.22247869296793,40.19392553798957,1.0,True,False,False,False,101
coarse,800.0,800.0,92.05,828.6172930602796,-799.4879927415434,40.241278789953945,40.2120988698236,1.0,True,False,False,False,101
coarse,800.0,800.0,92.1,829.3149669652449,-799.462715022925,40.260103620549124,40.23029631180943,1.0,True,False,False,False,101
coarse,800.0,800.0,92.15,830.0126185455879,-799.4368284786717,40.27895322658112,40.248517903629,1.0,True,False,False,False,101
coarse,800.0,800.0,92.2,830.710247270016,-799.410333128497,40.297827649973954,40.26676368505609,1.0,True,False,False,False,101
coarse,800.0,800.0,92.25,831.4078526072549,-799.3832289925783,40.31672693274846,40.285033695956535,1.0,True,False,False,False,101
coarse,800.0,800.0,92.3,832.1054340260476,-799.3555160915568,40.33565111702255,40.303327976288564,1.0,True,False,False,False,101
coarse,800.0,800.0,92.35,832.8029909951559,-799.3271944465369,40.35460024501182,40.32164656610295,1.0,True,False,False,False,101
coarse,800.0,800.0,92.4,833.5005229833597,-799.2982640790867,40.37357435902881,40.33998950554341,1.0,True,False,False,False,101
coarse,800.0,800.0,92.45,834.1980294594578,-799.2687250112381,40.39257350148471,40.35835683484667,1.0,True,False,False,False,101
coarse,800.0,800.0,92.5,834.8955098922687,-799.2385772654862,40.41159771488861,40.37674859434297,1.0,True,False,False,False,101
coarse,800.0,800.0,92.55,835.5929637506309,-799.20782086479,40.430647041848204,40.39516482445612,1.0,True,False,False,False,101
coarse,800.0,800.0,92.6,836.2903905034028,-799.1764558325718,40.44972152506991,40.41360556570392,1.0,True,False,False,False,101
coarse,800.0,800.0,92.65,836.9877896194641,-799.1444821927173,40.46882120735892,40.43207085869834,1.0,True,False,False,False,101
coarse,800.0,800.0,92.7,837.6851605677142,-799.111899969576,40.4879461316203,40.45056074414582,1.0,True,False,False,False,101
coarse,800.0,800.0,92.75,838.3825028170752,-799.0787091879605,40.50709634085868,40.469075262847475,1.0,True,False,False,False,101
coarse,800.0,800.0,92.8,839.0798158364906,-799.0449098731473,40.52627187817844,40.48761445569956,1.0,True,False,False,False,101
coarse,800.0,800.0,92.85,839.7770990949263,-799.0105020508757,40.54547278678449,40.506178363693444,1.0,True,False,False,False,101
coarse,800.0,800.0,92.9,840.4743520613707,-798.9754857473489,40.564699109981866,40.52476702791618,1.0,True,False,False,False,101
coarse,800.0,800.0,92.95,841.1715742048353,-798.9398609892336,40.58395089117645,40.54338048955053,1.0,True,False,False,False,101
coarse,800.0,800.0,93.0,841.868764994355,-798.9036278036591,40.60322817387576,40.562018789875424,1.0,True,False,True,False,101
refined,800.0,800.0,90.9,812.5658538494566,-799.9013059853285,39.887064625997475,39.80349830653769,-1.0,True,True,False,False,201
refined,800.0,800.0,90.91,812.7054627721632,-799.899100646916,39.883514674586934,39.80656036476756,-1.0,True,True,False,False,201
refined,800.0,800.0,90.92,812.8450713078396,-799.8968709421837,39.87996566015947,39.80965792675734,-1.0,True,True,False,False,201
refined,800.0,800.0,90.93,812.9846794522326,-799.8946168711993,39.8764175824109,39.812790995546465,-1.0,True,True,False,False,201
refined,800.0,800.0,90.94,813.1242872010896,-799.8923384340316,39.87287044103733,39.815959574175,-1.0,True,True,False,False,201
refined,800.0,800.0,90.95,813.263894550158,-799.8900356307499,39.86932423573532,39.819163665683696,-1.0,True,True,False,False,201
refined,800.0,800.0,90.96,813.403501495185,-799.8877084614243,39.86577896620138,39.82240327311389,-1.0,True,True,False,False,201
refined,800.0,800.0,90.97,813.5431080319181,-799.885356926126,39.86223463213169,39.82567839950758,-1.0,True,True,False,False,201
refined,800.0,800.0,90.98,813.6827141561046,-799.8829810249262,39.85869123322341,39.82898904790735,-1.0,True,True,False,False,201
refined,800.0,800.0,90.99,813.8223198634917,-799.8805807578974,39.85514876917298,39.83233522135649,-1.0,True,True,False,False,201
refined,800.0,800.0,91.0,813.9619251498268,-799.878156125113,39.851607239678046,39.83571692289885,1.0,True,True,False,False,201
refined,800.0,800.0,91.01,814.1015300108573,-799.8757071266466,39.855268140718366,39.83913415557892,1.0,True,True,False,False,201
refined,800.0,800.0,91.02,814.2411344423308,-799.8732337625728,39.858929997158896,39.84258692244188,1.0,True,True,False,False,201
refined,800.0,800.0,91.03,814.3807384399945,-799.8707360329671,39.86259280931796,39.846075226533465,1.0,True,True,False,False,201
refined,800.0,800.0,91.04,814.520341999596,-799.8682139379054,39.86625657751473,39.84959907090008,1.0,True,True,False,False,201
refined,800.0,800.0,91.05,814.6599451168821,-799.8656674774646,39.869921302068185,39.85314079903935,1.0,True,True,False,False,201
refined,800.0,800.0,91.06,814.7995477876012,-799.8630966517223,39.873586983297265,39.8566834605914,1.0,True,True,False,False,201
refined,800.0,800.0,91.07,814.9391500075001,-799.8605014607568,39.87725362152185,39.86022705585915,1.0,True,True,False,False,201
refined,800.0,800.0,91.08,815.0787517723264,-799.8578819046472,39.88092121706104,39.863771585145635,1.0,True,True,False,False,201
refined,800.0,800.0,91.09,815.2183530778279,-799.8552379834732,39.884589770234534,39.867317048754046,1.0,True,True,False,False,201
refined,800.0,800.0,91.1,815.3579539197516,-799.8525696973154,39.88825928136218,39.87086344698773,1.0,True,True,False,False,201
coarse,800.0,1000.0,88.0,765.1005032974989,-999.3908270190958,46.33241024005481,45.51003169302382,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.05,765.9726494978324,-999.4209020316729,46.31102252506744,45.489906249266994,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.1,766.8448216114735,-999.450215941757,46.289664175344626,45.46980847023944,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.15,767.7170189742257,-999.4787687270248,46.26833514238496,45.449738312503946,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.2,768.5892409218718,-999.5065603657316,46.247035377803414,45.42969573272949,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.25,769.4614867901774,-999.5335908367128,46.22576483333248,45.40968068769111,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.3,770.3337559148893,-999.559860119384,46.20452346082033,45.389693134269585,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.35,771.2060476317365,-999.5853681937397,46.18331121223169,45.36973302945117,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.4,772.0783612764312,-999.6101150403543,46.16212803964675,45.34980033032722,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.45,772.9506961846682,-999.6341006403823,46.140973895261496,45.329894994094055,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.5,773.8230516921269,-999.6573249755572,46.11984873138644,45.31001697805256,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.55,774.6954271344703,-999.6797880281931,46.09875250044718,45.29016623960799,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.6,775.5678218473467,-999.7014897811831,46.077685154983826,45.27034273626966,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.65,776.4402351663899,-999.7224302180006,46.056646647650254,45.25054642565071,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.7,777.3126664272187,-999.7426093226983,46.0356369312143,45.23077726546778,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.75,778.1851149654389,-999.7620270799091,46.01465595855766,45.211035213540754,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.8,779.057580116643,-999.7806834748455,45.99370368267439,45.19132022779251,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.85,779.9300612164108,-999.7985784932998,45.97278005667211,45.17163226624863,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.9,780.8025576003104,-999.8157121216442,45.951885033770346,45.15197128703723,-1.0,True,False,True,False,101
coarse,800.0,1000.0,88.95,781.6750686038972,-999.8320843468308,45.931018567301095,45.132337248388446,-1.0,True,False,True,False,101
coarse,800.0,1000.0,89.0,782.5475935627164,-999.8476951563913,45.91018061070872,45.112730108634445,-1.0,True,False,True,False,101
coarse,800.0,1000.0,89.05,783.4201318123023,-999.8625445384374,45.88937111754814,45.0932543881918,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.1,784.2926826881792,-999.8766324816606,45.86859004148653,45.07461017280562,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.15,785.1652455258616,-999.8899589753325,45.84783733630132,45.0569306599204,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.2,786.0378196608547,-999.9025240093042,45.82711295588075,45.040202641330225,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.25,786.9104044286554,-999.914327574007,45.80641685422356,45.02444043033456,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.3,787.7829991647528,-999.925369660452,45.78574898543852,45.00963107995746,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.35,788.6556032046277,-999.93565026023,45.76510930374366,44.99578864493367,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.4,789.5282158837543,-999.9451693655121,45.74449776346674,44.98290043752742,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.45,790.4008365376,-999.9539269690489,45.72391431904474,44.970980255896336,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.5,791.2734645016261,-999.9619230641713,45.70335892502323,44.96001566954949,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.55,792.1460991112887,-999.9691576447897,45.68283153605636,44.9500202220608,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.6,793.0187397020384,-999.9756307053948,45.66233210690672,44.94098173818307,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.65,793.8913856093218,-999.9813422410571,45.64186059244397,44.93291350890539,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.7,794.7640361685804,-999.9862922474267,45.62141694764629,44.9258036122178,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.75,795.6366907152534,-999.9904807207345,45.60100112759861,44.91966508852912,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.8,796.5093485847761,-999.9939076577904,45.58061308749316,44.914486267054286,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.85,797.3820091125818,-999.9965730559848,45.56025278262827,44.910279939632,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.9,798.2546716341018,-999.9984769132877,45.53992016840977,44.90703468468435,-1.0,True,False,False,False,101
coarse,800.0,1000.0,89.95,799.1273354847649,-999.9996192282495,45.51961520034857,44.90476304749569,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.0,799.9999999999999,-1000.0,45.499337834061706,44.90345385367178,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.05,800.872664515235,-999.9996192282495,45.479088025271864,44.90311940396397,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.1,801.7453283658981,-999.9984769132877,45.458865729806924,44.90374876913274,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.15,802.617990887418,-999.9965730559848,45.43867090359957,44.90535400742331,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.2,803.4906514152236,-999.9939076577904,45.418503502687216,44.90792443271642,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.25,804.3633092847465,-999.9904807207345,45.398363483211966,44.91147186278351,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.3,805.2359638314194,-999.9862922474267,45.378250801419426,44.915985852585536,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.35,806.1086143906781,-999.9813422410571,45.358165413658966,44.921477981458146,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.4,806.9812602979617,-999.9756307053948,45.338107276384335,44.92793804339699,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.45,807.8539008887115,-999.9691576447897,45.318076346151535,44.935377381345354,-1.0,True,False,False,False,101
coarse,800.0,1000.0,90.5,808.726535498374,-999.9619230641713,45.298072579619856,44.9437860262825,-1.0,True,False,False,False,101
