x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count
1100.0,-1300.0,1702.93863659264,-49.76364169072618,0.0,1.0,0.0,0.9674074074074074,0.0,65.7740132344347,75.99443751611992,86.78010783902342,0,270,1350,1350,0,1306,0,0,0
1200.0,-1300.0,1769.1806012954132,-47.290610042638534,0.0,1.0,0.0,0.9674074074074074,0.0,68.34036987774743,78.93126672293653,82.45952726757851,0,270,1350,1350,0,1306,0,0,0
1300.0,-1300.0,1838.4776310850236,-45.0,0.0,1.0,0.0,0.9674074074074074,0.0,71.0089474577365,84.16042025217995,89.03981062157004,0,270,1350,1350,0,1306,0,0,0
1400.0,-1300.0,1910.49731745428,-42.87890360333855,0.0,1.0,0.0,0.9674074074074074,0.0,73.80691219392725,90.85743141741189,96.15747254565558,0,270,1350,1350,0,1306,0,0,0
1500.0,-1300.0,1984.9433241279207,-40.91438322002513,0.0,1.0,0.0,0.9674074074074074,0.0,78.86855348598186,98.036044057397,103.69474929020292,0,270,1350,1350,0,1306,0,0,0
1600.0,-1300.0,2061.5528128088304,-39.0938588862295,0.0,1.0,0.0,1.0,0.0,84.71271091400492,105.6213963289092,111.06368425189073,0,270,1350,1350,0,1350,0,0,0
1700.0,-1300.0,2140.09345590327,-37.40535663140856,0.0,1.0,0.0,1.0,0.0,91.08139131873034,113.25941988186652,119.83120642810171,0,270,1350,1350,0,1350,0,0,0
1800.0,-1300.0,2220.3603311174516,-35.83765295427829,0.0,1.0,0.0,1.0,0.0,97.99928558858201,122.13133636194866,129.15487662786467,0,270,1350,1350,0,1350,0,0,0
-500.0,-1200.0,1300.0,-112.61986494804043,0.0,1.0,0.0,1.0,0.0,121.17224754268666,224.7569925611895,281.6266895595466,0,270,1350,1350,0,1350,0,0,0
-400.0,-1200.0,1264.9110640673518,-108.43494882292202,0.0,1.0,0.0,1.0,0.0,112.01022033760925,210.43008646883436,263.07082868198626,0,270,1350,1350,0,1350,0,0,0
-300.0,-1200.0,1236.9316876852981,-104.03624346792648,0.0,1.0,0.0,1.0,0.0,103.45059891607202,196.92172815115885,245.3809278354647,0,270,1350,1350,0,1350,0,0,0
-200.0,-1200.0,1216.552506059644,-99.46232220802563,0.0,1.0,0.0,1.0,0.0,95.50973482947398,183.8361683934417,228.54913070755205,0,270,1350,1350,0,1350,0,0,0
-100.0,-1200.0,1204.1594578792296,-94.76364169072617,0.0,1.0,0.0,1.0,0.0,88.24506149857726,171.18056515407864,212.5683340606185,0,270,1350,1350,0,1350,0,0,0
0.0,-1200.0,1200.0,-90.0,0.0,1.0,0.0,1.0,0.0,81.5396271474236,159.22499087332363,197.43222310266,0,270,1350,1350,0,1350,0,0,0
100.0,-1200.0,1204.1594578792296,-85.23635830927383,0.0,1.0,0.0,0.9674074074074074,0.0,75.44220663930399,148.40742192311126,183.13529408493207,0,270,1350,1350,0,1306,0,0,0
200.0,-1200.0,1216.552506059644,-80.53767779197439,0.0,1.0,0.0,0.9674074074074074,0.0,69.95740255019274,137.74659272662976,169.67285318483007,0,270,1350,1350,0,1306,0,0,0
300.0,-1200.0,1236.9316876852981,-75.96375653207353,0.0,1.0,0.0,0.9674074074074074,0.0,65.07980656069344,127.92653175039348,157.0409755653436,0,270,1350,1350,0,1306,0,0,0
400.0,-1200.0,1264.9110640673518,-71.56505117707799,0.0,1.0,0.0,0.9674074074074074,0.0,60.8012439555777,118.84344694120455,145.23640174907922,0,270,1350,1350,0,1306,0,0,0
500.0,-1200.0,1300.0,-67.38013505195957,0.0,1.0,0.0,0.9674074074074074,0.0,57.10310497753353,110.2249244578369,134.25634022807557,0,270,1350,1350,0,1306,0,0,0
600.0,-1200.0,1341.640786499874,-63.43494882292201,0.0,1.0,0.0,0.9674074074074074,0.0,53.992428408363,102.34454188681974,124.09813636063514,0,270,1350,1350,0,1306,0,0,0
700.0,-1200.0,1389.2443989449805,-59.743562836470744,0.0,1.0,0.0,0.9674074074074074,0.0,54.28471144445887,95.15057018553782,114.75876016835485,0,270,1350,1350,0,1306,0,0,0
800.0,-1200.0,1442.2205101855957,-56.309932474020215,0.0,1.0,0.0,0.9674074074074074,0.0,56.398416256364264,88.61996500399744,106.23406374048822,0,270,1350,1350,0,1306,0,0,0
900.0,-1200.0,1500.0,-53.13010235415598,0.0,1.0,0.0,0.9674074074074074,0.0,58.70723666390618,82.77763052467446,98.51776926738066,0,270,1350,1350,0,1306,0,0,0
1000.0,-1200.0,1562.049935181331,-50.19442890773481,0.0,1.0,0.0,0.9674074074074074,0.0,61.15980382325978,77.62132914627158,91.60018016328733,0,270,1350,1350,0,1306,0,0,0
1100.0,-1200.0,1627.8820596099706,-47.48955292199916,0.0,1.0,0.0,0.9674074074074074,0.0,63.74063434146821,74.91683606627952,85.46666878458029,0,270,1350,1350,0,1306,0,0,0
1200.0,-1200.0,1697.0562748477141,-45.0,0.0,1.0,0.0,0.9674074074074074,0.0,66.43153823164417,78.07048992915301,82.06122292610603,0,270,1350,1350,0,1306,0,0,0
1300.0,-1200.0,1769.1806012954132,-42.70938995736147,0.0,1.0,0.0,0.9674074074074074,0.0,69.21605973945603,83.88888603331807,89.1902616558094,0,270,1350,1350,0,1306,0,0,0
1400.0,-1200.0,1843.9088914585775,-40.60129464500447,0.0,1.0,0.0,0.9674074074074074,0.0,72.39126806157742,91.14444172764647,96.90151025820677,0,270,1350,1350,0,1306,0,0,0
1500.0,-1200.0,1920.9372712298546,-38.65980825409009,0.0,1.0,0.0,0.9674074074074074,0.0,77.86837410256629,98.91651856390094,104.16584619141055,0,270,1350,1350,0,1306,0,0,0
1600.0,-1200.0,2000.0,-36.86989764584402,0.0,1.0,0.0,1.0,0.0,84.13711023715142,107.07708416079657,113.07238521256048,0,270,1350,1350,0,1350,0,0,0
1700.0,-1200.0,2080.865204668481,-35.21759296819271,0.0,1.0,0.0,1.0,0.0,91.04064802646386,115.42772448153195,122.58188411074187,0,270,1350,1350,0,1350,0,0,0
1800.0,-1200.0,2163.3307652783938,-33.690067525979785,0.0,1.0,0.0,1.0,0.0,98.52419427941913,125.04944649356126,132.62932018022659,0,270,1350,1350,0,1350,0,0,0
-500.0,-1100.0,1208.3045973594571,-114.44395478041653,0.0,1.0,0.0,1.0,0.0,124.5417085340768,237.17165516173807,301.4659320177905,0,270,1350,1350,0,1350,0,0,0
-400.0,-1100.0,1170.4699910719626,-109.98310652189998,0.0,1.0,0.0,1.0,0.0,114.52729388954734,221.58552938294804,280.8497009057482,0,270,1350,1350,0,1350,0,0,0
-300.0,-1100.0,1140.175425099138,-105.25511870305779,0.0,1.0,0.0,1.0,0.0,105.19139164021496,206.5298338657286,261.2068528889527,0,270,1350,1350,0,1350,0,0,0
-200.0,-1100.0,1118.033988749895,-100.30484646876603,0.0,1.0,0.0,1.0,0.0,96.56961734402077,192.2973173222639,242.52702139343572,0,270,1350,1350,0,1350,0,0,0
-100.0,-1100.0,1104.536101718726,-95.1944289077348,0.03333333333333333,1.0,0.035555555555555556,1.0,0.035555555555555556,88.55142310279004,178.63062895368307,224.80081518093354,9,270,1350,1350,48,1350,48,0,0
0.0,-1100.0,1100.0,-90.0,0.06666666666666667,1.0,0.08,1.0,0.08,81.21958688633737,165.8186423977125,208.0198903185377,18,270,1350,1350,108,1350,108,0,0
100.0,-1100.0,1104.536101718726,-84.8055710922652,0.03333333333333333,1.0,0.12,0.9740740740740741,0.09407407407407407,74.6027935302532,153.44436268418394,192.17701893723972,9,270,1350,1350,162,1315,127,35,0
200.0,-1100.0,1118.033988749895,-79.69515353123397,0.06666666666666667,1.0,0.15333333333333332,0.9740740740740741,0.1274074074074074,68.63325529112788,141.95277304912653,177.2661446414379,18,270,1350,1350,207,1315,172,35,0
300.0,-1100.0,1140.175425099138,-74.74488129694222,0.0,1.0,0.08666666666666667,0.9740740740740741,0.06074074074074074,63.32933160610326,131.2144270769171,163.28240802463068,0,270,1350,1350,117,1315,82,35,0
400.0,-1100.0,1170.4699910719626,-70.01689347810003,0.0,1.0,0.0,0.9740740740740741,0.0,58.69420499392764,121.06760429410507,150.22211648820027,0,270,1350,1350,0,1315,0,0,0
500.0,-1100.0,1208.3045973594571,-65.55604521958347,0.0,1.0,0.0,0.9740740740740741,0.0,54.712053095625315,111.77958700873396,138.08261984840266,0,270,1350,1350,0,1315,0,0,0
600.0,-1100.0,1252.9964086141667,-61.38954033403479,0.0,1.0,0.0,0.9740740740740741,0.0,51.37094792827001,103.18541952261904,126.86203701948845,0,270,1350,1350,0,1315,0,0,0
700.0,-1100.0,1303.8404810405298,-57.52880770915151,0.0,1.0,0.0,0.9740740740740741,0.0,51.839459264229106,95.24653497026148,116.55876084022384,0,270,1350,1350,0,1315,0,0,0
800.0,-1100.0,1360.1470508735442,-53.97262661489639,0.0,1.0,0.0,0.9740740740740741,0.0,54.13204885635949,88.18891271908764,107.17065237065572,0,270,1350,1350,0,1315,0,0,0
900.0,-1100.0,1421.2670403551895,-50.71059313749964,0.0,1.0,0.0,0.9740740740740741,0.0,56.609722004830736,81.84209889786123,98.69383231939476,0,270,1350,1350,0,1315,0,0,0
1000.0,-1100.0,1486.6068747318504,-47.72631099390627,0.0,1.0,0.0,0.9740740740740741,0.0,59.22292400901727,76.20795143070542,91.12100191470279,0,270,1350,1350,0,1315,0,0,0
1100.0,-1100.0,1555.6349186104046,-45.0,0.0,1.0,0.0,0.9740740740740741,0.0,61.95478264319748,73.97608249042068,84.43929985433147,0,270,1350,1350,0,1315,0,0,0
1200.0,-1100.0,1627.8820596099706,-42.510447078000844,0.0,1.0,0.0,0.9740740740740741,0.0,64.80412943885855,77.35199553364127,82.22534390479572,0,270,1350,1350,0,1315,0,0,0
1300.0,-1100.0,1702.93863659264,-40.23635830927382,0.0,1.0,0.0,0.9740740740740741,0.0,67.7386742356784,84.20098192112258,90.0030141757531,0,270,1350,1350,0,1315,0,0,0
1400.0,-1100.0,1780.4493814764855,-38.15722658736906,0.0,1.0,0.0,0.9740740740740741,0.0,71.27195304255801,92.11697764594842,98.39215002587605,0,270,1350,1350,0,1315,0,0,0
1500.0,-1100.0,1860.1075237738273,-36.25383773744479,0.0,1.0,0.0,0.9740740740740741,0.0,77.41707273127892,100.54745670338085,106.36499379196563,0,270,1350,1350,0,1315,0,0,0
1600.0,-1100.0,1941.6487838947598,-34.5085229876684,0.0,1.0,0.0,1.0,0.0,84.06002233499908,109.43196226138704,116.09429529756436,0,270,1350,1350,0,1350,0,0,0
1700.0,-1100.0,2024.8456731316587,-32.9052429229879,0.0,1.0,0.0,1.0,0.0,91.58703741490402,118.63540521134956,126.48351223164478,0,270,1350,1350,0,1350,0,0,0
1800.0,-1100.0,2109.5023109728986,-31.429565614838516,0.0,1.0,0.0,1.0,0.0,99.75411272243495,129.1459338722326,137.2595936879794,0,270,1350,1350,0,1350,0,0,0
-500.0,-1000.0,1118.033988749895,-116.56505117707799,0.0,1.0,0.0,1.0,0.0,129.3011671425911,252.67467387768778,326.7202130662015,0,270,1350,1350,0,1350,0,0,0
-400.0,-1000.0,1077.0329614269008,-111.80140948635182,0.0,1.0,0.0,1.0,0.0,118.24849357103213,235.9418324969302,303.53830317939634,0,270,1350,1350,0,1350,0,0,0
-300.0,-1000.0,1044.030650891055,-106.69924423399362,0.0,1.0,0.02,1.0,0.02,107.92026831255103,219.02844341580362,281.466921435515,0,270,1350,1350,27,1350,27,0,0
-200.0,-1000.0,1019.803902718557,-101.30993247402021,0.03333333333333333,1.0,0.06,1.0,0.06,98.43939166571033,203.27426737522657,260.491926058329,9,270,1350,1350,81,1350,81,0,0
-100.0,-1000.0,1004.987562112089,-95.71059313749964,0.1,1.0,0.10592592592592592,1.0,0.10592592592592592,89.61700816008755,188.08974163943628,240.60042175073517,27,270,1350,1350,143,1350,143,0,0
0.0,-1000.0,1000.0,-90.0,0.13333333333333333,1.0,0.14666666666666667,1.0,0.14666666666666667,81.53121681292542,174.05570000563998,221.78087333970106,36,270,1350,1350,198,1350,198,0,0
100.0,-1000.0,1004.987562112089,-84.28940686250037,0.1,1.0,0.18666666666666668,0.9740740740740741,0.16074074074074074,74.2367569944484,160.19696494634778,204.02323053425243,27,270,1350,1350,252,1315,217,35,0
200.0,-1000.0,1019.803902718557,-78.69006752597979,0.13333333333333333,1.0,0.22666666666666666,0.9740740740740741,0.20074074074074075,67.67984509987733,147.49910179025602,187.31905673416014,36,270,1350,1350,306,1315,271,35,0
300.0,-1000.0,1044.030650891055,-73.30075576600639,0.2,1.0,0.26666666666666666,0.9740740740740741,0.24074074074074073,61.87498910275795,135.8456808168529,171.66164793325908,54,270,1350,1350,360,1315,325,35,0
400.0,-1000.0,1077.0329614269008,-68.19859051364818,0.2,1.0,0.29333333333333333,0.9740740740740741,0.2674074074074074,56.80457160033925,124.43617277037455,157.0461166562188,54,270,1350,1350,396,1315,361,35,0
500.0,-1000.0,1118.033988749895,-63.43494882292201,0.1,1.0,0.16666666666666666,0.9740740740740741,0.14074074074074075,52.484431003900085,114.29412110778367,143.46939875312006,27,270,1350,1350,225,1315,190,35,0
600.0,-1000.0,1166.19037896906,-59.03624346792648,0.0,1.0,0.0,0.9740740740740741,0.0,48.87260620396692,104.65369356805157,130.9301159184073,0,270,1350,1350,0,1315,0,0,0
700.0,-1000.0,1220.6555615733703,-55.00797980144134,0.0,1.0,0.0,0.9740740740740741,0.0,49.75693079149954,96.09123360622435,119.42819317897579,0,270,1350,1350,0,1315,0,0,0
800.0,-1000.0,1280.6248474865697,-51.34019174590991,0.0,1.0,0.0,0.9740740740740741,0.0,52.08052419526942,88.2090821233413,108.96409089734038,0,270,1350,1350,0,1315,0,0,0
900.0,-1000.0,1345.362404707371,-48.01278750418334,0.0,1.0,0.0,0.9740740740740741,0.0,54.708754444045084,81.23897544875015,99.53747547266137,0,270,1350,1350,0,1315,0,0,0
1000.0,-1000.0,1414.213562373095,-45.0,0.0,1.0,0.0,0.9740740740740741,0.0,57.48449746581461,75.10678353772171,91.14514633971352,0,270,1350,1350,0,1315,0,0,0
1100.0,-1000.0,1486.6068747318504,-42.27368900609374,0.0,1.0,0.0,0.9740740740740741,0.0,60.37244776936171,73.85440757347652,83.77810209293524,0,270,1350,1350,0,1315,0,0,0
1200.0,-1000.0,1562.049935181331,-39.80557109226519,0.0,1.0,0.0,0.9740740740740741,0.0,63.41011266928169,77.4294196195655,83.12076884463859,0,270,1350,1350,0,1315,0,0,0
1300.0,-1000.0,1640.1219466856726,-37.568592028827496,0.0,1.0,0.0,0.9740740740740741,0.0,66.50591262469555,85.27204529826923,91.67694165260394,0,270,1350,1350,0,1315,0,0,0
1400.0,-1000.0,1720.4650534085254,-35.53767779197438,0.0,1.0,0.0,0.9740740740740741,0.0,70.5691868080788,93.9402403797329,100.84632545182396,0,270,1350,1350,0,1315,0,0,0
1500.0,-1000.0,1802.7756377319947,-33.690067525979785,0.0,1.0,0.0,0.9740740740740741,0.0,77.41625448817888,103.14574269722902,109.71781778958695,0,270,1350,1350,0,1315,0,0,0
1600.0,-1000.0,1886.7962264113207,-32.005383208083494,0.0,1.0,0.0,1.0,0.0,84.62822250915124,112.3422941483072,120.4380245087104,0,270,1350,1350,0,1350,0,0,0
1700.0,-1000.0,1972.308292331602,-30.46554491945988,0.0,1.0,0.0,1.0,0.0,92.90169811986283,123.19870792338115,131.84426977371058,0,270,1350,1350,0,1350,0,0,0
1800.0,-1000.0,2059.1260281974,-29.054604099077146,0.0,1.0,0.0,1.0,0.0,101.74306346254693,134.59269258529727,143.0700973696287,0,270,1350,1350,0,1350,0,0,0
-500.0,-900.0,1029.5630140987,-119.05460409907714,0.0,1.0,0.0,1.0,0.0,135.8789449741721,272.5139160887958,359.51408413031436,0,270,1350,1350,0,1350,0,0,0
-400.0,-900.0,984.8857801796105,-113.96248897457819,0.0,1.0,0.013333333333333334,1.0,0.013333333333333334,123.63523488993175,253.6469513026436,333.0522639685101,0,270,1350,1350,18,1350,18,0,0
-300.0,-900.0,948.6832980505138,-108.43494882292202,0.03333333333333333,1.0,0.06,1.0,0.06,112.13589264145763,235.64122769933516,307.8821907781476,9,270,1350,1350,81,1350,81,0,0
-200.0,-900.0,921.9544457292888,-102.52880770915151,0.1,1.0,0.1,1.0,0.1,101.39894441036965,217.24825143417638,283.9839011273135,27,270,1350,1350,135,1350,135,0,0
-100.0,-900.0,905.5385138137417,-96.3401917459099,0.13333333333333333,1.0,0.14222222222222222,1.0,0.14222222222222222,91.57336402795595,200.37948892097634,261.33902565751737,36,270,1350,1350,192,1350,192,0,0
0.0,-900.0,900.0,-90.0,0.16666666666666666,1.0,0.18666666666666668,1.0,0.18666666666666668,82.61167413042274,185.06390553037915,239.93094496365913,45,270,1350,1350,252,1350,252,0,0
100.0,-900.0,905.5385138137417,-83.6598082540901,0.16666666666666666,1.0,0.22666666666666666,0.9807407407407407,0.2074074074074074,74.52439018654958,169.66013745380823,219.74497581870216,45,270,1350,1350,306,1324,280,26,0
200.0,-900.0,921.9544457292888,-77.47119229084849,0.23333333333333334,1.0,0.26666666666666666,0.9807407407407407,0.2474074074074074,67.23881259443718,155.26223794360678,200.7685867507833,63,270,1350,1350,360,1324,334,26,0
300.0,-900.0,948.6832980505138,-71.56505117707799,0.26666666666666666,1.0,0.30518518518518517,0.9807407407407407,0.2859259259259259,60.79341730895861,142.0694652290719,182.99163610466837,72,270,1350,1350,412,1324,386,26,0
400.0,-900.0,984.8857801796105,-66.03751102542182,0.3,1.0,0.34444444444444444,0.9807407407407407,0.3251851851851852,55.20553099425918,129.5337450773979,166.40661468271153,81,270,1350,1350,465,1324,439,26,0
500.0,-900.0,1029.5630140987,-60.94539590092286,0.3,1.0,0.35703703703703704,0.9807407407407407,0.3377777777777778,50.46119418939631,118.12137058804747,151.00885554180394,81,270,1350,1350,482,1324,456,26,0
600.0,-900.0,1081.6653826391969,-56.309932474020215,0.16666666666666666,1.0,0.24666666666666667,0.9807407407407407,0.22740740740740742,46.524092427256406,107.33837377683739,136.79664083884762,45,270,1350,1350,333,1324,307,26,0
700.0,-900.0,1140.175425099138,-52.1250163489018,0.03333333333333333,1.0,0.0637037037037037,0.9807407407407407,0.044444444444444446,47.788264555594,97.72463041514376,123.77108419620242,9,270,1350,1350,86,1324,60,26,0
800.0,-900.0,1204.1594578792296,-48.366460663429805,0.0,1.0,0.0,0.9807407407407407,0.0,50.39213715640324,88.91581665943845,111.9355928372881,0,270,1350,1350,0,1324,0,0,0
900.0,-900.0,1272.7922061357856,-45.0,0.0,1.0,0.0,0.9807407407407407,0.0,53.09090202614489,81.09315189808775,101.29462082674071,0,270,1350,1350,0,1324,0,0,0
1000.0,-900.0,1345.362404707371,-41.98721249581666,0.0,1.0,0.0,0.9807407407407407,0.0,56.056786955482124,74.3325098082958,91.85133929447122,0,270,1350,1350,0,1324,0,0,0
1100.0,-900.0,1421.2670403551895,-39.28940686250036,0.0,1.0,0.0,0.9807407407407407,0.0,59.129774387961156,74.06998892116098,83.6038406922415,0,270,1350,1350,0,1324,0,0,0
1200.0,-900.0,1500.0,-36.86989764584402,0.0,1.0,0.0,0.9807407407407407,0.0,62.32568304317613,78.45350027712577,84.99151708785354,0,270,1350,1350,0,1324,0,0,0
1300.0,-900.0,1581.1388300841897,-34.69515353123397,0.0,1.0,0.0,0.9807407407407407,0.0,65.61415091652671,87.35559336039603,94.49940177272013,0,270,1350,1350,0,1324,0,0,0
1400.0,-900.0,1664.3316977093239,-32.7352262721076,0.0,1.0,0.0,0.9807407407407407,0.0,70.41591306246335,96.94042936511241,104.55777654194017,0,270,1350,1350,0,1324,0,0,0
1500.0,-900.0,1749.28556845359,-30.96375653207352,0.0,1.0,0.0,0.9807407407407407,0.0,78.03962866292099,107.0634744106183,114.61504158528248,0,270,1350,1350,0,1324,0,0,0
1600.0,-900.0,1835.7559750685818,-29.357753542791276,0.0,1.0,0.0,1.0,0.0,86.05605888475698,117.4901253733246,126.55167102326602,0,270,1350,1350,0,1350,0,0,0
1700.0,-900.0,1923.5384061671346,-27.89727103094763,0.0,1.0,0.0,1.0,0.0,95.26574326580017,129.54324265005081,138.88354019849535,0,270,1350,1350,0,1350,0,0,0
1800.0,-900.0,2012.4611797498108,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,104.91601067686335,141.63209649549353,151.72107852570565,0,270,1350,1350,0,1350,0,0,0
-500.0,-800.0,943.3981132056604,-122.0053832080835,0.0,1.0,0.0,1.0,0.0,144.95076947625344,298.854900491887,403.2428010057394,0,270,1350,1350,0,1350,0,0,0
-400.0,-800.0,894.4271909999159,-116.56505117707799,0.03333333333333333,1.0,0.04,1.0,0.04,131.18186251298238,277.0312199688369,372.44433026086386,9,270,1350,1350,54,1350,54,0,0
-300.0,-800.0,854.4003745317531,-110.55604521958347,0.06666666666666667,1.0,0.08074074074074074,1.0,0.08074074074074074,118.16879408723611,256.2406944424178,343.187829629014,18,270,1350,1350,109,1350,109,0,0
-200.0,-800.0,824.6211251235321,-104.03624346792648,0.1,1.0,0.12666666666666668,1.0,0.12666666666666668,106.04927172997972,236.4301312282139,315.44400450552195,27,270,1350,1350,171,1350,171,0,0
-100.0,-800.0,806.2257748298549,-97.1250163489018,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,94.9687416701702,216.918475581751,289.18564590769427,45,270,1350,1350,225,1350,225,0,0
0.0,-800.0,800.0,-90.0,0.2,1.0,0.21037037037037037,1.0,0.21037037037037037,84.87531977647285,198.99617749726804,264.3878200424805,54,270,1350,1350,284,1350,284,0,0
100.0,-800.0,806.2257748298549,-82.8749836510982,0.2,1.0,0.25333333333333335,0.9807407407407407,0.23407407407407407,75.70022286226416,182.27123567077987,241.0281116960978,54,270,1350,1350,342,1324,316,26,0
200.0,-800.0,824.6211251235321,-75.96375653207353,0.26296296296296295,1.0,0.2992592592592593,0.9807407407407407,0.28,67.47455151373413,165.9979247250728,219.08692984386698,71,270,1350,1350,404,1324,378,26,0
300.0,-800.0,854.4003745317531,-69.44395478041653,0.3,1.0,0.3333333333333333,0.9807407407407407,0.31407407407407406,60.239382459226555,150.86034056672935,198.54788132134095,81,270,1350,1350,450,1324,424,26,0
400.0,-800.0,894.4271909999159,-63.43494882292201,0.3333333333333333,1.0,0.37333333333333335,0.9807407407407407,0.3540740740740741,53.98079333160685,136.8081771089041,179.3982109590305,90,270,1350,1350,504,1324,478,26,0
500.0,-800.0,943.3981132056604,-57.9946167919165,0.36666666666666664,1.0,0.41333333333333333,0.9807407407407407,0.3940740740740741,48.70110436051796,123.62123630502333,161.62928965930672,99,270,1350,1350,558,1324,532,26,0
600.0,-800.0,1000.0,-53.13010235415598,0.3,1.0,0.36666666666666664,0.9807407407407407,0.3474074074074074,44.361182986521094,111.57828983237663,145.2370975503215,81,270,1350,1350,495,1324,469,26,0
700.0,-800.0,1063.014581273465,-48.81407483429036,0.2,1.0,0.26,0.9807407407407407,0.24074074074074073,46.06030574310678,100.46939657179396,130.22258494838488,54,270,1350,1350,351,1324,325,26,0
800.0,-800.0,1131.370849898476,-45.0,0.06666666666666667,1.0,0.09333333333333334,0.9807407407407407,0.07407407407407407,48.98535351905912,90.60141852806676,116.59168193214477,18,270,1350,1350,126,1324,100,26,0
900.0,-800.0,1204.1594578792296,-41.6335393365702,0.0,1.0,0.0,0.9807407407407407,0.0,51.845137477602584,81.73794453350723,104.35455084831253,0,270,1350,1350,0,1324,0,0,0
1000.0,-800.0,1280.6248474865697,-38.65980825409009,0.0,1.0,0.0,0.9807407407407407,0.0,55.03537300973693,74.12217748510857,93.52343843460821,0,270,1350,1350,0,1324,0,0,0
1100.0,-800.0,1360.1470508735442,-36.02737338510361,0.0,1.0,0.0,0.9807407407407407,0.0,58.338576404381755,75.1172791040325,84.10825838298744,0,270,1350,1350,0,1324,0,0,0
1200.0,-800.0,1442.2205101855957,-33.690067525979785,0.0,1.0,0.0,0.9807407407407407,0.0,61.72465655749033,80.8141818859951,88.20376750046286,0,270,1350,1350,0,1324,0,0,0
1300.0,-800.0,1526.4337522473747,-31.6075022462489,0.0,1.0,0.0,0.9807407407407407,0.0,65.24171951576052,90.8249152406621,98.84375868387154,0,270,1350,1350,0,1324,0,0,0
1400.0,-800.0,1612.4515496597098,-29.74488129694222,0.0,1.0,0.0,0.9807407407407407,0.0,71.04835873587476,101.47408158535104,109.09856060443104,0,270,1350,1350,0,1324,0,0,0
1500.0,-800.0,1700.0,-28.072486935852957,0.0,1.0,0.0,0.9807407407407407,0.0,79.60434973725779,112.7238964635682,121.64626536201682,0,270,1350,1350,0,1324,0,0,0
1600.0,-800.0,1788.8543819998317,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,88.68069582395088,124.8301107899102,134.8760111384411,0,270,1350,1350,0,1350,0,0,0
1700.0,-800.0,1878.8294228055936,-25.20112364547507,0.0,1.0,0.0,1.0,0.0,99.0094449865874,137.97853772917912,148.39510836585134,0,270,1350,1350,0,1350,0,0,0
1800.0,-800.0,1969.771560359221,-23.962488974578186,0.0,1.0,0.0,1.0,0.0,109.74286116060269,151.61082846063618,162.39824275472023,0,270,1350,1350,0,1350,0,0,0
-500.0,-700.0,860.2325267042627,-125.53767779197437,0.0,1.0,0.006666666666666667,1.0,0.006666666666666667,157.50685014959848,332.5763194533174,463.6884946747091,0,270,1350,1350,9,1350,9,0,0
-400.0,-700.0,806.2257748298549,-119.74488129694222,0.03333333333333333,1.0,0.05333333333333334,1.0,0.05333333333333334,141.87259348011924,308.3035590284904,426.893991918776,9,270,1350,1350,72,1350,72,0,0
-300.0,-700.0,761.5773105863908,-113.19859051364818,0.1,1.0,0.1,1.0,0.1,126.94858719516964,284.9102105610511,392.00761333444126,27,270,1350,1350,135,1350,135,0,0
-200.0,-700.0,728.0109889280518,-105.94539590092286,0.13333333333333333,1.0,0.14,1.0,0.14,113.11765645354156,261.63041281120337,358.9841942706579,36,270,1350,1350,189,1350,189,0,0
-100.0,-700.0,707.1067811865476,-98.13010235415598,0.16666666666666666,1.0,0.18518518518518517,1.0,0.18518518518518517,100.2970301656529,239.90813429386805,327.7814671883084,45,270,1350,1350,250,1350,250,0,0
0.0,-700.0,700.0,-90.0,0.2222222222222222,1.0,0.2311111111111111,1.0,0.2311111111111111,88.6396426622726,219.00274608257038,298.36025736926916,60,270,1350,1350,312,1350,312,0,0
100.0,-700.0,707.1067811865476,-81.86989764584403,0.23333333333333334,1.0,0.2674074074074074,0.9807407407407407,0.24814814814814815,78.09247340541306,198.92509019294832,270.6847588013826,63,270,1350,1350,361,1324,335,26,0
200.0,-700.0,728.0109889280518,-74.05460409907715,0.26666666666666666,1.0,0.3118518518518518,0.9807407407407407,0.29259259259259257,68.71037404875199,180.59515430732208,244.72291082654448,72,270,1350,1350,421,1324,395,26,0
300.0,-700.0,761.5773105863908,-66.80140948635182,0.3,1.0,0.35703703703703704,0.9807407407407407,0.3377777777777778,60.41993401047864,162.99682000302917,220.44689969156295,81,270,1350,1350,482,1324,456,26,0
400.0,-700.0,806.2257748298549,-60.25511870305778,0.36666666666666664,1.0,0.4,0.9807407407407407,0.38074074074074077,53.276785271096756,147.07651665948012,197.83381027388464,99,270,1350,1350,540,1324,514,26,0
500.0,-700.0,860.2325267042627,-54.46232220802562,0.4,1.0,0.43333333333333335,0.9807407407407407,0.4140740740740741,47.29400522763527,131.751759904012,176.86644740986668,108,270,1350,1350,585,1324,559,26,0
